Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,13/11/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
New Zealand,NZL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3125.3,2763.6,2732.6,3325.4,3275.7,3521.3,3708.4,3560.4,3681.8,2974.8,3487.3,3786.8,3935.3,3259.8,3307.7,4003.3,4163,4033.7,3900,3941.4,4426.6,4537.7,4532.1,4804.1,4611.8,4451.8,4453.3,4611.1,4275.8,5034,5144.1,5300.1,5277.9,5593.4,5625.4,5774.3,5892.2,6294.4,6168.7,6316.5,6534.7,6276.3,7059.9,6462.1,7566.2,7028.7,7916.4,7379.8,6909.9,7387.1,6953.2,8012,8105.6,8033.9,8026.6,8383.8,8464.4,8064.3,8205.3,9039.6,8812,8522,
OECD members,OED,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2021.416247,2195.363088,2278.561847,2206.133245,2375.216514,2409.998758,2499.656924,2558.15506,2669.24624,2568.52947,2925.885825,2936.532202,2918.253841,2736.592358,2912.666582,2920.177595,3020.72842,3317.095391,3367.141041,3153.821988,3358.16574,3478.079619,3072.89247,3640.460683,3723.520657,3721.374268,3694.499526,3345.433324,3663.295768,3877.110988,3837.232293,4024.208403,3693.671137,4154.097492,3812.659916,4167.745153,4185.84631,4375.869196,4364.935798,4426.966183,4335.781731,4317.878445,4251.164118,4958.094967,4665.517113,4610.622245,4716.960329,4892.822277,5081.455698,4986.906368,5035.916704,4728.272314,5350.760066,5561.70132,5448.50002,5862.864737,5764.9665,5562.405162,5639.421942,5694.872888,5667.994108,5668.81412,
Oman,OMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.4,1115.4,1111.1,1107.1,1107.1,1133.3,1145.2,1193.5,1193.5,1218.8,1218.8,1197,1282.1,1282.1,1282.1,1250,1000,913.5,977.4,904.7,1065.2,1754.2,1754.2,1754.2,1037.7,1923.4,1912.8,1952.4,2070.5,2159.7,5251.5,5277.7,5254.9,5212.3,5156.4,5148.1,5128.2,5231,5181.5,5154.3,5100.9,5096,5066.8,4832.4,5019.1,4852.8,4868.3,4774.8,12179.6,9832.4,9423.9,9480.7,9047.3,7750.2,13982.3,12928.2,12960.6,13360.9,13436.1,18801.2,19211.2,24800.9,
Other small states,OSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,736.9603632,855.5024756,859.6459487,781.7875806,887.6652037,754.3679544,767.8071604,732.8563765,761.876503,638.763267,825.4941619,825.9957041,634.6529197,946.6137826,834.8154935,846.3363176,923.5145718,989.088865,897.6761395,860.116604,866.0406445,839.4270887,813.4021273,963.9893487,1009.808937,927.0017992,905.7936473,926.4753217,889.0556803,962.9918076,909.8819256,1121.933802,1388.806515,1004.317229,1134.371631,1163.517941,1127.109395,1147.137241,1002.099649,1123.182379,1220.113816,1056.682594,1124.420965,1198.881681,1335.203146,1211.499628,1343.707588,1294.327715,1310.854534,1340.866554,1333.100615,1437.647131,1568.452734,1330.534452,1847.628166,1372.477972,1622.20208,1297.895779,2140.06476,1882.35107,1646.650146,1910.393339,
Pakistan,PAK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,856.4,858,877.7,886.5,886.6,840,904.2,1131.6,1192,1229.7,1196.6,1284.1,1325.8,1313.9,1391.4,1460.7,1470.3,1429.2,1540.3,1613.1,1670.2,1637.3,1675.3,1544.9,1601.9,1833.3,1628.2,1702.4,1779.7,1766.4,1805.8,1884.7,1959.5,1840.9,2050.4,2046.3,2044.2,2200.3,2217.8,2404.5,2230.5,2260.2,2320.6,2430.7,2615.8,2554,2743.9,2653.7,2789.7,2611,2953.4,2862.6,3001.3,3001.2,2942.4,3020.7,3180.4,3149,3160.6,3353.4,3489.4,3405.7,
Panama,PAN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,951.5,993.9,947.3,954.7,988.9,935.7,989.7,1078.1,1107.6,1186.8,1198.8,992.2,1254.2,1266.4,1318,1014.1,1379.4,1352.8,1408.9,1538.9,1625.6,1448.8,1539.6,1515.1,1623.1,1634.8,1775.7,1738.7,1903.4,1866.7,1817.3,1772,1898.9,1943.3,1956.9,2029.9,1837.6,2247.5,2355.5,2237,2542.5,2591,2694.6,2159,2483.9,2395.5,2599.5,2694.3,2596.4,2246,2560.1,2539.8,2826.8,2983.2,2437.5,2992.5,2955.7,3227.5,3300.7,3377,3515.4,3515.2,
Peru,PER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1487.8,1516,1399.4,1539.2,1551.1,1574.9,1669.1,1522.3,1629.1,1750.7,1750.2,1698.3,1711.9,1743.1,1842.5,1924.7,1952.6,1796.2,1883.4,1818.2,2135,2170,2087.3,2522.8,2328.1,2300,2552.8,2480.8,2523.8,2603.1,2296,2500.2,2696.2,2907.9,2641.4,2858.3,2765.5,2750.4,3109.9,3084.1,3241.3,3372.9,3442.5,3278,3557.9,3520.5,3485.6,3833.2,3919,3897.9,3898,4149.6,4101.3,4017,4242.2,4370.1,4216.5,4530.8,4369.6,4557.2,4704.1,4634.6,
Philippines,PHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,996.3,1025.3,1030.2,1035.7,1045.5,1062.8,1113.1,1105.4,1330.7,1350.3,1272.2,1163.9,1186,1224.7,1286.3,1353.8,1488.1,1509.9,1581.3,1606.4,1646.6,1822.6,1659.9,1747.3,1841,1914.7,1847.3,1877.2,1945.4,2099.5,2042.3,2105.2,2212.5,2261,2273.4,2307.5,2374.7,2240.9,2464.8,2580.8,2667.8,2730.6,2823.4,2992.3,3049,3180.8,3319.8,3334.3,3228.9,3231.9,3340.6,3492.6,3531.8,3637.4,3556.1,3529,3692.3,3670.5,3737.9,3769.4,3834.8,3821.6,
Palau,PLW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2807.3,2597.5,2538.7,2074.2,2475.1,2103.6,2058.8,2003,1668.6,2008.8,2433.3,2150.6,2562,2258,1887.5,1606.1,1268.8,1535.2,2100.3,2364.4,1797.4,1302.2,2023.4,1926,2088,2010.1,1502.1,1823.9,2160.5,2602.7,2389.3,2656,2680,2863.9,2983.8,3429.3,4085.1,3887.9,3981.5,4024.2,4200,4004.9,3599.2,3620.4,3741,3716.7,3886.8,3967.6,4187.7,4343.9,4789.3,4191,4640.6,4726.4,4748.4,4642.9,4853,4805.4,4716,4793.6,4768.2,4751.8,
Poland,POL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1782.4,1600.1,1717.3,1607.3,1900.1,1884.7,1934.3,2121.9,2142.5,1948.4,2351,2404.6,2650.6,2840.9,2487,2685.6,2424.3,2742.6,2202.9,2336.8,2494.3,2615,2726.4,2989.6,2893.5,3039.1,3108.8,2903.7,3218.2,3283.8,3190.8,2399,2753,2566.1,3022.4,2901.1,2854.1,3071,2959.4,2534.8,3056.4,3240.8,2865.4,3537.6,3233.1,2598.2,3249.5,3217.2,3475.1,3584,3430.4,3704.9,3804.4,4268,3727.8,4033.5,4199.6,3366.7,3605.3,4691.7,4562.5,4861.5,
Pre-demographic dividend,PRE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.9699825,818.0490365,802.5683383,802.3869026,775.4024509,753.2089083,824.9490056,825.6262633,814.4177934,811.8972344,815.18747,832.562797,804.5714563,910.965022,926.7161482,893.6637997,902.6710131,913.1490174,908.768672,910.4866368,997.0925226,981.3827261,954.9413677,906.8113053,987.1697367,968.7362527,963.2558725,1012.730477,989.9041846,946.1534909,945.6066533,894.210296,936.3457277,889.7178058,964.9942232,999.6742409,924.4986915,994.4904386,1023.645224,958.2597324,1017.753838,1043.156715,1049.991229,1105.630053,1053.130389,1161.498023,1163.037391,1180.188698,1199.017575,1243.143918,1147.918681,1288.22688,1197.640368,1293.885528,1310.844576,1289.712218,1293.140318,1329.594693,1354.811849,1397.538557,1369.612034,1366.04074,
Puerto Rico,PRI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1132.9,1269.8,1297.3,1341.7,1597.5,1476.1,1596.4,2227.9,2128,2637.6,3066.3,3042.2,4098.8,4283.1,4529.3,5464.1,6116.3,6170.3,6823.9,7391.3,9695.4,9671.6,9789.2,7956.5,2872.8,3125.1,2051.5,2358,1238.1,1080,1149.4,1069.8,1732.8,1410.3,1500,1595.7,1708.3,1870.6,1750,1730.8,1899.1,1958.4,2018.7,2080.2,2171,2375.6,2468.6,2468.1,2610.2,2738,2868.7,2750,3159.9,2110,3010.5,2885.6,2888.1,3021,2995.3,2946.3,2968.8,3277.6,
"Korea, Dem. People's Rep.",PRK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2502.1,2594.1,2746.3,2847.9,2539,2744.8,2542.1,2469.3,2903.4,2890.4,2971.7,2829.6,3091.5,3183.4,3246.7,3393.4,3546.7,3539.8,3673.5,3570.7,3837.4,3355.8,3442.8,3686.7,3713.3,3992.3,3821.2,3871.2,3964.4,3923.4,5607.9,5593.8,6126.8,4733.8,2511.2,1858.7,1994.5,3115.7,2856.6,2375.4,3015.7,3190.8,3250.3,3429.6,3367.8,3543.7,2921.5,3554.9,3364.4,3424,3586.3,3922.4,3979.6,4151.8,3654,4079.7,4015.9,3504.3,4372.2,3499.7,3461.4,3516.5,
Portugal,PRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,784.8,880.6,828.6,814.3,855.7,804.4,1097.1,1136.4,953.4,1038.3,1321.1,1148.5,1158.8,1130.4,1137.5,1082.4,942.9,890.8,982.5,1274.8,1050,1205.6,1078,1491.8,1437.3,1771.5,1804.6,1642,2018,1877.7,2162.1,1805.4,2049,2406.9,2063.6,2462.4,2187.2,2760.6,2795,2793.5,2645.3,2918.6,2643.2,2965.6,2114,3209,3415.7,3589.7,3289.9,3351.3,4088.4,4091.6,4336.4,4416,4606.9,4422.4,4759.7,4809,5176.5,4881.3,5379.7,5137.1,
Paraguay,PRY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1251.8,1309,1273,1309.1,1347.8,1130.9,1329.8,1061.7,1235.6,1266.2,1257.4,1117.2,1363,1414.5,1373.3,1410.9,1418.9,1341.3,1495.7,1582.2,1527.8,1480.3,1501.8,1442,1748.3,1678.9,1998,1926.6,1765.9,1979.3,1649.7,1753.3,2009.7,2174.8,2092.3,2227.5,2416.1,2037.8,1951.2,1980.3,2160.3,2090.4,2323.5,2461.8,2167.9,2343.8,2698.8,2681.3,2357.4,3456.9,3481.8,3035.7,3683.2,3276.7,4148.9,4425.5,4446.5,4225.7,4601.1,4706.5,3823.1,4294,
West Bank and Gaza,PSE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5,1799.4,1622.6,1353,1555.7,649.2,2184.6,1277,2296.7,2053.6,1930.3,2094.1,1712.4,1749.5,1240.8,1214.2,1860.8,1580.6,1955.8,2182.7,2183.1,2110.5,2449.1,2187.1,2279.4,2180.3,2222,2251.9,2308.7,
Pacific island small states,PSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1697.294595,1701.043533,1742.579241,1707.197291,1688.853815,1640.03519,1657.583369,1961.76481,1719.969107,1825.155074,1879.006832,1864.250282,1942.699066,1843.23461,2073.764751,2191.643554,1993.693612,1938.028173,2185.149453,2263.73005,2322.416819,2241.111085,2072.758599,2132.219438,2301.173855,2130.517104,1790.974131,2219.948655,2209.802576,2124.108648,2229.22454,2077.274211,2171.486006,2168.093376,2421.911384,2015.714579,2048.553694,827.9701824,2482.679422,2349.137406,2140.332675,2162.898652,2106.023242,2103.369918,2122.447439,2101.390009,2298.111252,1971.203194,2231.383694,2094.297782,2091.723268,1791.777291,2092.928689,2448.596691,2038.798234,2157.412468,2162.168984,2087.246002,2178.471616,2418.242772,2557.811568,2773.395825,
Post-demographic dividend,PST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2177.905836,2386.40248,2465.392169,2402.395493,2594.044292,2638.205859,2720.070427,2777.778226,2915.619459,2824.001732,3185.68328,3223.31987,3185.977813,2933.181235,3133.42795,3122.984799,3248.70779,3582.342911,3644.883465,3373.863647,3605.571258,3721.491265,3273.713346,3908.389849,4004.453705,3995.694634,3977.090139,3566.061012,3974.170484,4176.999976,4133.77376,4241.467465,3888.120904,4405.558023,3963.541828,4325.39866,4349.884643,4520.744598,4530.393882,4580.301765,4506.511089,4479.857335,4383.361549,5155.610688,4795.49668,4756.670905,4811.702492,5082.160892,5207.584715,5086.686242,5222.494417,4808.969546,5535.474714,5820.256819,5665.240927,6155.176995,5999.182175,5883.045219,5936.135678,5865.511891,5985.688586,5871.242284,
French Polynesia,PYF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,3220,4360,3450,3630.8,3728.6,3430.8,2163.7,2569.1,2409.1,2623,2837.8,3758.2,3190.5,3238.5,3219.7,3262.4,3254.3,3227.2,3050,2897.4,2781.2,3145.4,3048.3,3169.8,3188,3377.8,3377,3362.6,3797.9,4099.4,4046.7,4069.6,3706.4,4121.6,3649.2,3547.4,4155.2,4921.9,6323.6,7592.6,6049.8,6076.4,5719,6494.7,5845.8,4692.7,4996.4,8709.4,6594.9,7124.6,8431.1,9148.5,
Romania,ROU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1509.8,1452.3,1555.6,1659.5,1862.3,2037.9,2046,1918.3,1953.8,1801.7,2355.9,2711,2384.2,2295.4,2446.5,3116.4,2950.8,2898.8,2941,2993.9,2627.2,3313.1,2918.5,3195.4,3102.6,3181.1,2821,3265.9,3049.3,3010.8,3191.7,2128.3,2422.7,2772.9,3085.1,2430.3,3541.4,2642.7,3188.1,1927.8,3029.4,2512.5,2534.9,3997.4,3334.2,3102.3,1645.2,3247.3,2824.8,3329.7,3993,2364.1,3863.2,4069.2,3543.9,3971.3,5227.7,5997.2,5457.5,3398.6,5187.8,3634.1,
Russian Federation,RUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.2,1635.8,1457.8,1255.4,1427.3,1788.2,1298.7,1450.8,1561.4,1934.7,1969.1,1777.4,1876.5,1852.7,1886.9,1989.8,2387.3,2280.6,1842.7,2260.3,1858.9,2241,2444,2391.7,2650.8,2967.1,2615.6,2713.5,2905.1,2705.4,3428.7,
Rwanda,RWA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,854,1359.1,1437.5,1361.9,1454.2,1070,1067.1,958.6,995.1,1122.1,1074.4,1066.9,1049.1,936,1074.8,1097.4,1110.1,1114.5,1086.3,1211.9,1105.3,1199.1,1157.7,1065.5,1226.3,1243.8,1282.9,1216.2,1154.6,1042.6,1237.2,951.1,1446.1,1028.7,1139.5,1263,1129.1,972.6,824.8,848.3,913,1028.4,941.9,959.3,1183.6,1137.9,1015,1266.5,1734.1,1965.8,2089.4,2113.5,2129,1408,1428.8,1446.7,1387.1,1441.4,1443.2,1473.6,1519,1510.7,
South Asia,SAS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1958.686549,2049.229293,2096.897895,2098.769279,2128.642584,2189.081519,2228.944294,2276.86914,2355.96811,2375.967148,2459.31265,2304.806663,2468.889688,2435.474599,2529.888555,2550.805283,2705.19744,2748.599382,2736.354907,2805.545583,2979.111615,3060.718835,3099.266792,3091.022369,3010.774534,3122.086593,3254.507924,3389.827995,3498.949253,3494.733064,3602.129901,3650.005111,
Saudi Arabia,SAU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1319.2,1317,1370.6,1350,1373.4,1362.6,1361.2,1139.5,1327.5,1277.3,734.7,714.2,563.5,730.2,837.8,659.1,751.8,744.6,799,587.6,1071.8,1864.9,2764,3235.1,3471.1,3840.3,4106,4127.2,4086.7,4244.8,4200.7,4191.6,4462.4,4546.5,3784.4,3429.5,3562.8,3540.5,3575.5,3516.4,3932,4047.6,4228.9,4675.2,4753.2,5047.1,5121.8,5221.3,4874.4,5507.8,5483.3,5164.2,5359.8,5192.8,5582.8,5440.9,5630.9,5605.5,5295.4,4819.4,4727.5,5002.1,
Sudan,SDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,913.1,811.2,877.6,783.6,698.8,605.3,908,668.5,802.6,721.2,756.6,604.7,604.2,672.1,692.6,776.8,648.9,722.4,544,629.5,760.1,480.3,494.1,290.4,559.8,565.4,364.8,628.3,369.4,463,681.2,651.6,503.2,508.3,424.9,607,430.5,594,429.5,505.2,626.2,487.2,643.7,657.2,505.8,644.8,729.5,567.1,587.3,451.7,563.8,539.4,594.1,683.4,572.1,686,600.9,731.8,554.4,595.2,508.3,759.7,
Senegal,SEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,549.4,544.3,573.3,588.3,588.7,530.8,636.3,461.2,699,475.6,655.7,370.9,508,740.5,708.2,706.8,508.1,833.2,616.8,547.4,904.7,684.3,573.3,612.1,819.9,761.7,841.4,712.1,847.3,795,822.6,798.6,836.5,757.7,872,758.5,716.7,667.8,870.4,879.4,887.1,651.6,1090.7,974.5,1201.1,879,722.5,1174.2,1134.6,1196.5,966.9,1221.3,1124.1,1111.5,1376.1,1350.6,1476.2,1644.3,1601.3,1821.6,1854.7,1931.9,
Singapore,SGP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1739.1,1833.3,1920,2000,2074.1,2210.1,1085.7,2341,1388.7,2726,2626.6,3344.3,3093.9,3096.4,2065.1,2952.2,3231.4,2875.7,3411.4,3684.7,3441.5,3302.4,3693.4,2917.8,2743.8,2760.1,,,,4918.9,4823.7,4728.4,4633.1,4537.9,4442.6,4533.7,3854.4,3939.4,4500,4649.5,4649.6,4598.4,3207.6,3125,3000,3350.5,3001.1,2545.5,2272.7,2091.5,2248.5,2151.7,2039,1914,1879.7,1936.2,1873.3,1905,1909,1889.9,1899.8,1903.1,
Sierra Leone,SLE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,940.6,1211.3,1220.9,1360.2,1304,1319.9,1327.8,1318.8,1600.4,1357.5,1288.7,1356.7,1346.5,1381.1,1476.2,1427.1,1441.6,1438.1,1238.4,1251.1,1256.3,1309.5,1243.9,1536,1253.7,1477.5,1283.8,1222.9,1238.1,1201.7,1233.7,1234,1187.8,1161.1,1195,1253.3,1205.6,1111.6,1118.9,1078.2,998.2,995.9,1011.8,1000.3,1117.8,1347.6,1290.4,1350.9,1645.9,1747.2,1751.1,1539,1777.5,1519.7,1339.7,1092.3,1141.7,813,1523,1633.7,1966.9,1877.4,
El Salvador,SLV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,937.8,1083.9,1148,1167.2,1082.2,1286.8,1219.4,1353.8,1389.5,1621.2,1677.2,1207.3,1817.8,1474.1,1706.1,1433.4,1447.2,1733.9,1708.7,1706,1691.3,1555,1671.3,1949.9,1809.4,1620.1,1555.1,1931,1948.7,1939.3,1633.5,2039.3,1986.9,1609.6,2051.3,2119.3,1736.3,1886.7,2250,2155.3,1909.7,2476.9,2472.5,2486.1,2632.7,2802.9,2615.2,2905.3,2726.9,2726,2492,2782.2,2713,2485.7,2288.1,2745.5,2909.7,2379.7,2777,2732,2950.3,2659.3,
San Marino,SMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,489.4,485.4,467.3,463.8,463.5,468.1,467.3,471.8,475.9,491,498.8,494.2,478.7,468.5,473.1,408.8,428.7,447,422.6,462.6,530.6,532.6,643.6,643.8,746.9,920.2,693.7,699.1,792.1,627.6,560.9,504.7,452.5,410.4,494.6,504.5,481.1,419.6,581.7,733,812.7,769.8,688,581.1,650.9,493.7,605.8,557.5,416.4,575.2,457.2,1190,964,582.9,593.8,507.3,506.6,710.2,522.2,502.5,502.6,502.5,
Serbia,SRB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.2,3232.6,4570.6,4601.1,4958.8,4751.4,3701.7,5157.8,5960.6,4787.3,6165.9,3967.9,6132.1,6127.3,6570.2,5769.9,4638,
Sub-Saharan Africa (excluding high income),SSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.8388463,821.9907622,821.698496,789.5807689,767.4113576,771.9936136,919.2741767,794.0324876,802.2672908,829.323509,900.7656921,917.2657863,799.7136558,1022.466991,1008.000817,953.14285,1016.452282,1031.641667,1007.48754,1064.498378,1239.794336,1075.86284,960.0978695,923.4463385,1055.723056,1050.078741,1035.156128,1098.345801,1130.630366,1052.494759,1060.731871,905.9707602,1081.732701,1028.871224,992.3176549,1128.611499,1049.26835,1069.732557,1109.533923,1125.505907,1129.703257,1132.72758,1113.275863,1191.152518,1159.326121,1236.444469,1212.052597,1288.041333,1312.836166,1363.314037,1281.017582,1410.563095,1327.563359,1444.726373,1448.934809,1410.506864,1522.660609,1535.111148,1540.785195,1612.337482,1619.332107,1612.88342,
South Sudan,SSD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.2,765.6,1253.7,907.3,879.1,885.2,843.7,880.5,885.5,844.6,1055.7,
Sub-Saharan Africa,SSF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,805.8388463,821.9907622,821.698496,789.5807689,767.4113576,771.9936136,919.2741767,794.0324876,802.2672908,829.323509,900.7656921,917.2657863,799.7136558,1022.466991,1008.000817,953.14285,1016.452282,1031.641667,1007.48754,1064.498378,1239.794336,1075.86284,960.0978695,923.4463385,1055.723056,1050.078741,1035.156128,1098.345801,1130.630366,1052.494759,1060.731871,905.9707602,1081.732701,1028.871224,992.3176549,1128.611499,1049.26835,1069.732557,1109.533923,1125.505907,1129.703257,1132.72758,1113.275863,1191.152518,1159.326121,1236.444469,1212.052597,1288.041333,1312.836166,1363.314037,1281.017582,1410.563095,1327.563359,1444.726373,1448.934809,1410.506864,1522.660609,1535.111148,1540.785195,1612.337482,1619.332107,1612.88342,
Small states,SST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,904.3191053,1041.685137,1012.191794,1008.674824,1079.970773,968.0738244,947.5300034,895.7781614,927.1872804,857.6664721,998.9071654,1010.460412,866.9307511,1186.615643,1126.519789,1068.019006,1275.997111,1325.32244,1237.10411,1203.658231,1213.406148,1225.354351,1168.966126,1331.090177,1345.424084,1289.855047,1221.342073,1190.638566,1179.20383,1181.030081,1250.001047,1390.747464,1614.581421,1247.39066,1462.067566,1470.038865,1453.28692,1474.492016,1338.867561,1383.764153,1521.089683,1345.503109,1469.913938,1502.28958,1586.480314,1498.784954,1645.554284,1583.97761,1617.992054,1650.732563,1701.298641,1780.976118,2029.658152,1800.037426,2331.486726,1886.291268,2134.475127,1838.867866,2700.658607,2385.322553,2134.217775,2422.500023,
Sao Tome and Principe,STP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1481.5,1481.5,1481.5,1481.5,1481.5,1448.3,1433.3,1466.7,1508.2,1516.1,1548.4,1538.5,1529.4,1514.3,1527.8,1515.2,1515.2,1515.2,1500,1500,1515.2,1515.2,1500,1555.6,1516.7,1500,1600,1764.7,2000,1928.6,2117.6,2222.2,2193.5,2263.2,2222.2,2250,2222.2,1931.4,2100,2230,2173.9,2107.4,2131.1,2145.7,2223.9,2454.5,2307.7,2153.8,1538.5,1615.2,2099.5,2099,2096,2065,2033.2,2012.5,2002.3,2002.4,2024.4,2040.2,2042.7,2045.2,
Suriname,SUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2763.4,2897,2705.3,2890.2,2994.4,3330.9,3527.9,3267.7,3479.6,3708.3,3391.6,3284.2,3640.6,3656.4,3675.3,3559.9,4077.4,4051.7,3999.7,3959.5,3958.1,4144.6,3649.7,4031.7,3990.2,3985.5,3812.7,3811.1,3731.5,3765.1,3813.4,3795.1,3694,3626.9,3515.7,3700.7,3980.8,3756.5,3718.6,3896,3765.8,3921.2,3693.8,3559.2,3597.7,4128.7,4252.7,4188.7,4208.9,4232.4,4132.7,4361.9,4495.8,4433,4529.6,4433,4879,4868.4,4555.3,4319.1,4638.3,4758.6,
Slovak Republic,SVK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.8,4304.7,4116.4,4014.1,4388.2,4054.9,3857.4,2709.9,3889.7,3899.7,3136,4641.8,4511.8,3996.3,3561.2,5175.3,4331.5,3737.3,5009,3829.1,4490.4,6038.7,5079.6,6430.4,4856,5409.7,5336,6129.8,5976.8,4754.5,
Slovenia,SVN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.1,3765.1,5024,4998.3,4857.9,5632.3,5793.1,5186.4,4803.1,4734.5,6117.9,4011.5,5826.2,6006.9,5116,5341.3,5474.7,5268.3,5981,6373.8,5761.9,4615.5,6472.5,6283.9,6464.6,5540,6071.9,6503.1,7385.5,6864.8,5564.5,
Sweden,SWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2812.7,2644.7,2550,3237.6,3156.2,2543.8,3258.5,3394.9,2678.2,3240.7,3535.8,3368,3084,4191.4,3378.1,3427.3,3375.7,3699.6,3436.1,3520.8,3827,3923.9,3653.5,4492.1,3779.1,3907.7,3820.8,3681.5,4325.1,4963.7,4492.6,3359.4,4758.9,3891.4,4358.6,4893.6,4718.3,4379.7,4276.3,4560.3,4583.3,4780.4,4584.5,4892.9,4932.3,4292.2,5150.8,4820.5,5078.9,4510.4,4712.9,5101.8,5123.5,5646.9,6053.6,5438.2,5992.3,3535.5,6292.1,5994.4,5064.7,6107.4,
